endTime,artistName,trackName,msPlayed
2020-09-09 20:29,Cardi B,WAP (feat. Megan Thee Stallion),0
2020-09-09 20:29,Young Dolph,RNB (feat. Megan Thee Stallion),0
2020-09-09 20:29,Megan Thee Stallion,Girls in the Hood,373
2020-09-09 20:29,DaBaby,BILLBOARD BABY,0
2020-09-09 20:29,LightSkinKeisha,B.R.A.T. (feat. Blac Youngsta),746
2020-09-09 20:29,Pop Smoke,Hello (feat. A Boogie Wit da Hoodie),1386
2020-09-09 20:29,Lil Yachty,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),1802
2020-09-09 20:29,Day Sulan,BIG (feat. Rubi Rose),0
2020-09-09 20:29,Lil Tecca,Royal Rumble,0
2020-09-09 20:30,Gunna,Toast Up,7797
2020-09-09 20:33,Gunna,Toast Up,221643
2020-09-09 20:45,NLE Choppa,Walk Em Down (feat. Roddy Ricch),154970
2020-09-09 20:56,NLE Choppa,Walk Em Down (feat. Roddy Ricch),341
2020-09-09 20:56,Beyoncé,BLACK PARADE - Extended Version,1877
2020-09-09 20:57,Beyoncé,BLACK PARADE - Extended Version,2090
2020-09-09 20:57,Beyoncé,BLACK PARADE - Extended Version,4078
2020-09-09 21:02,Beyoncé,BLACK PARADE - Extended Version,355242
2020-09-09 21:05,Special Only Productions,Baby Hold On,136937
2020-09-09 21:09,Drake,Toosie Slide,247059
2020-09-09 21:12,Gunna,SKYBOX,178093
2020-09-09 21:16,Drake,Laugh Now Cry Later (feat. Lil Durk),261493
2020-09-09 21:19,NLE Choppa,Walk Em Down (feat. Roddy Ricch),2181
2020-09-09 21:19,Rubi Rose,He In His Feelings,2887
2020-09-09 21:19,Drake,War,171808
2020-09-09 21:25,Tayc,"Moi, je prouve.",347059
2020-09-09 21:28,Mustard,Ballin' (with Roddy Ricch),180435
2020-09-09 21:28,Doe Boy,Split It,22206
2020-09-09 21:35,Flo Milli,Beef FloMix,1985
2020-09-09 21:35,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),2151
2020-09-09 21:35,Gunna,Toast Up,14290
2020-09-09 21:35,The Gap Band,"Outstanding - Original 12"" Mix",376640
2020-09-09 21:35,Megan Thee Stallion,Savage Remix (feat. Beyoncé),1530
2020-09-09 21:35,DaBaby,PICK UP (feat. Quavo),1438
2020-09-09 21:35,Flo Milli,Like That Bitch,1151
2020-09-09 21:35,Lil Yachty,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),1493
2020-09-09 21:38,Beyoncé,I Miss You,18773
2020-09-09 21:38,Leon Bridges,Sweeter (feat. Terrace Martin),167468
2020-09-09 21:38,Solange,Things I Imagined,5539
2020-09-09 21:43,Bobby Caldwell,What You Won't Do for Love,286493
2020-09-09 21:43,Ja Rule,Mesmerize,6103
2020-09-09 21:48,Monica,Don't Take It Personal (Just One of Dem Days),258467
2020-09-09 21:53,Boyz II Men,End Of The Road,351467
2020-09-09 21:56,En Vogue,Hold On,6747
2020-09-09 21:56,Bobby Caldwell,What You Won't Do for Love,1522
2020-09-09 21:56,Ja Rule,Mesmerize,1733
2020-09-09 21:56,Monica,Don't Take It Personal (Just One of Dem Days),1741
2020-09-09 21:56,En Vogue,Don't Let Go (Love),146198
2020-09-09 21:57,Boyz II Men,End Of The Road,3577
2020-09-09 22:01,Monica,Angel of Mine,250173
2020-09-09 22:01,Alicia Keys,Un-thinkable (I'm Ready),1408
2020-09-09 22:01,Mary J. Blige,Family Affair,1501
2020-09-09 22:01,Adina Howard,Freak Like Me,1313
2020-09-09 22:01,Bow Wow,Shortie Like Mine,8726
2020-09-09 22:01,Kanye West,All Falls Down,2953
2020-09-09 22:06,Soul For Real,Candy Rain,245911
2020-09-09 22:08,Missy Elliott,The Rain (Supa Dupa Fly),139269
2020-09-09 22:12,Aaliyah,I Don't Wanna,255093
2020-09-09 22:16,Beyoncé,Rather Die Young,222480
2020-09-09 22:20,Erykah Badu,On & On,226133
2020-09-09 22:20,Gyptian,Hold You - feat. Major Lazer,5113
2020-09-09 22:33,Monica,Angel of Mine,116245
2020-09-09 22:37,Deborah Cox,Nobody's Supposed to Be Here,3648
2020-09-10 03:19,The Read,Sunny Deception,6110314
2020-09-10 11:57,THE SCOTTS,THE SCOTTS,30080
2020-09-10 20:25,True Crime Obsessed,148: Atlanta Child Murders: Part 2,904298
2020-09-10 21:51,Sada Baby,Whole Lotta Choppas,4714
2020-09-10 21:53,Sada Baby,Whole Lotta Choppas,148318
2020-09-10 21:53,Special Only Productions,Baby Hold On,5833
2020-09-10 21:56,NLE Choppa,Walk Em Down (feat. Roddy Ricch),173288
2020-09-10 22:10,Rubi Rose,He In His Feelings,8581
2020-09-10 22:14,Rubi Rose,He In His Feelings,211490
2020-09-10 22:14,PARTYNEXTDOOR,BELIEVE IT,3025
2020-09-10 22:15,Quality Control,Big Rocks (Offset feat. Young Thug),1462
2020-09-10 22:15,Gunna,Who You Foolin,4017
2020-09-10 22:23,Rich The Kid,Money Talk (feat. YoungBoy Never Broke Again),175413
2020-09-10 22:27,T-Pain,I'm Sprung,230713
2020-09-10 22:28,Roddy Ricch,Bacc Seat (feat. Ty Dolla $ign),69648
2020-09-11 00:01,Ty Bri,Too Bad,3392
2020-09-11 00:01,Migos,Need It,1194
2020-09-11 00:01,Wale,On Chill (feat. Jeremih),165744
2020-09-11 00:04,Ty Bri,Too Bad,160531
2020-09-11 00:08,Gunna,Toast Up,229977
2020-09-11 00:10,T-Pain,I'm Sprung,2629
2020-09-11 00:10,Flo Milli,Beef FloMix,1625
2020-09-11 00:10,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),1688
2020-09-11 00:10,Sada Baby,Whole Lotta Choppas,153750
2020-09-11 00:10,Rubi Rose,He In His Feelings,2062
2020-09-11 00:10,Gunna,SKYBOX,1308
2020-09-11 00:10,Migos,Need It,1206
2020-09-11 00:10,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),1773
2020-09-11 00:10,The Gap Band,"Outstanding - Original 12"" Mix",1415
2020-09-11 00:10,Drake,Toosie Slide,1281
2020-09-11 00:10,Rich The Kid,Money Talk (feat. YoungBoy Never Broke Again),1422
2020-09-11 00:10,Roddy Ricch,Bacc Seat (feat. Ty Dolla $ign),2840
2020-09-11 00:10,Gunna,Who You Foolin,1665
2020-09-11 00:10,Wale,On Chill (feat. Jeremih),1789
2020-09-11 00:16,Beyoncé,BLACK PARADE - Extended Version,316750
2020-09-11 00:56,Drake,War,2167
2020-09-11 02:47,Drake,Laugh Now Cry Later (feat. Lil Durk),2965
2020-09-11 02:49,Drake,Laugh Now Cry Later (feat. Lil Durk),140320
2020-09-11 02:49,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),2284
2020-09-11 02:49,Tyla Yaweh,Tommy Lee (feat. SAINt JHN & Post Malone) - Remix,1650
2020-09-11 02:50,Pop Smoke,The Woo (feat. 50 Cent & Roddy Ricch),22478
2020-09-11 02:53,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),186815
2020-09-11 02:53,Blacc Zacc,Flag On The Play,1672
2020-09-11 02:53,Chris Brown,Go Crazy,3792
2020-09-11 02:53,Young M.A,Self M.Ade,2582
2020-09-11 02:53,Yo Gotti,Stay Ur Distance,34783
2020-09-11 02:55,City Girls,Jobs,121386
2020-09-11 02:59,Mulatto,Muwop (feat. Gucci Mane),241214
2020-09-11 03:03,Mulatto,B*tch From Da Souf (Remix),224119
2020-09-11 03:07,Megan Thee Stallion,Big Ole Freak,214851
2020-09-11 03:09,Flo Milli,In The Party,137362
2020-09-11 03:14,Kanye West,Monster,328014
2020-09-11 03:18,Jucee Froot,Sidewalk,39002
2020-09-11 03:18,Quality Control,Fu*k Dat Ni**a,194693
2020-09-11 03:21,Good Girl,Thirsty (feat. Mulatto),8517
2020-09-11 03:21,Megan Thee Stallion,Girls in the Hood,147852
2020-09-11 03:22,The Carters,APESHIT,74757
2020-09-11 03:25,Renni Rucci,Bitch Do It,143148
2020-09-11 03:25,Flo Milli,Scuse Me,26421
2020-09-11 05:00,True Crime Obsessed,148: Atlanta Child Murders: Part 2,1866581
2020-09-11 09:30,Lil' Kim,Magic Stick,180145
2020-09-11 21:09,True Crime Obsessed,148: Atlanta Child Murders: Part 2,14233
2020-09-11 21:12,DJ Khaled,POPSTAR (feat. Drake),200221
2020-09-11 21:18,Lil Baby,We Paid (feat. 42 Dugg),1277
2020-09-11 21:18,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),1137
2020-09-11 21:18,Big Sean,ZTFO,394
2020-09-11 21:18,Cardi B,WAP (feat. Megan Thee Stallion),161975
2020-09-11 21:21,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),1266
2020-09-11 21:21,Big Sean,ZTFO,136461
2020-09-11 21:28,Drake,Laugh Now Cry Later (feat. Lil Durk),135767
2020-09-11 21:28,Drake,Laugh Now Cry Later (feat. Lil Durk),441
2020-09-11 21:28,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),975
2020-09-11 21:28,YBN Nahmir,Pop Like This (feat. Yo Gotti),882
2020-09-11 21:30,Jack Harlow,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",1044
2020-09-11 21:30,Lil Tecca,Our Time,1602
2020-09-11 21:30,Saweetie,"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",905
2020-09-11 21:30,Marshmello,Baggin',1230
2020-09-11 21:30,Tyla Yaweh,Stuntin' On You (feat. DaBaby),1648
2020-09-11 21:30,Drake,Laugh Now Cry Later (feat. Lil Durk),580
2020-09-11 21:30,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),1847
2020-09-11 21:30,Big Sean,ZTFO,136461
2020-09-11 21:30,YBN Nahmir,Pop Like This (feat. Yo Gotti),835
2020-09-11 21:30,Future,Patek,1625
2020-09-11 22:00,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),149049
2020-09-12 04:35,Mustard,Ballin' (with Roddy Ricch),661
2020-09-12 04:35,Drake,Laugh Now Cry Later (feat. Lil Durk),267690
2020-09-12 04:35,Megan Thee Stallion,Savage Remix (feat. Beyoncé),1280
2020-09-12 04:35,DaBaby,PICK UP (feat. Quavo),6613
2020-09-12 04:38,Sada Baby,Whole Lotta Choppas,153750
2020-09-12 04:38,Tayc,"Moi, je prouve.",10080
2020-09-12 04:41,Flo Milli,Like That Bitch,203043
2020-09-12 04:45,Lil Yachty,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),206702
2020-09-12 04:48,Leon Bridges,Sweeter (feat. Terrace Martin),167468
2020-09-12 04:52,Gunna,Toast Up,229977
2020-09-12 04:53,Special Only Productions,Baby Hold On,56195
2020-09-12 15:10,The Joe Budden Podcast with Rory & Mal..,"Episode 380 | ""Modern Renovation""",3797
2020-09-12 16:21,The Joe Budden Podcast with Rory & Mal..,"Episode 380 | ""Modern Renovation""",615224
2020-09-13 00:00,Chloe x Halle,Intro,28067
2020-09-13 00:01,Chloe x Halle,Overwhelmed,52267
2020-09-13 00:05,Chloe x Halle,Baby Girl,212373
2020-09-13 00:13,Chloe x Halle,Don't Make It Harder On Me,27485
2020-09-13 00:14,NLE Choppa,Walk Em Down (feat. Roddy Ricch),2391
2020-09-13 00:14,Chloe x Halle,ROYL,23045
2020-09-13 00:14,Leon Bridges,Sweeter (feat. Terrace Martin),9845
2020-09-13 00:14,Leon Bridges,Sweeter (feat. Terrace Martin),859
2020-09-13 00:14,Destiny's Child,8 Days of Christmas,4899
2020-09-13 00:14,Ari Lennox,If You Want Me To Stay (with Anthony Ramos),10425
2020-09-13 00:14,PARTYNEXTDOOR,BELIEVE IT,1857
2020-09-13 00:16,Roddy Ricch,Bacc Seat (feat. Ty Dolla $ign),120604
2020-09-13 00:19,Quality Control,Big Rocks (Offset feat. Young Thug),144000
2020-09-13 00:22,Migos,Need It,195680
2020-09-13 00:41,Drake,War,28214
2020-09-13 00:41,Drake,War,1277
2020-09-13 00:44,Ty Bri,Too Bad,164579
2020-09-13 00:47,Wale,On Chill (feat. Jeremih),214035
2020-09-13 00:49,T-Pain,I'm Sprung,121704
2020-09-13 05:08,The Joe Budden Podcast with Rory & Mal..,"Episode 380 | ""Modern Renovation""",713130
2020-09-13 15:45,The Joe Budden Podcast with Rory & Mal..,"Episode 380 | ""Modern Renovation""",5818880
2020-09-13 16:17,The Joe Budden Podcast with Rory & Mal..,"Episode 380 | ""Modern Renovation""",522600
2020-09-13 18:14,The Joe Budden Podcast with Rory & Mal..,"Episode 380 | ""Modern Renovation""",5138092
2020-09-13 18:16,Big Sean,ZTFO,136461
2020-09-13 18:17,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),3147
2020-09-13 18:19,Drake,Laugh Now Cry Later (feat. Lil Durk),1671
2020-09-13 18:19,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),1917
2020-09-13 18:19,Big Sean,ZTFO,136461
2020-09-13 18:19,YBN Nahmir,Pop Like This (feat. Yo Gotti),301
2020-09-13 18:23,Drake,Laugh Now Cry Later (feat. Lil Durk),261492
2020-09-13 18:33,YBN Nahmir,Pop Like This (feat. Yo Gotti),32529
2020-09-13 18:54,The Joe Budden Podcast with Rory & Mal..,"Episode 380 | ""Modern Renovation""",1159253
2020-09-13 19:07,Rubi Rose,He In His Feelings,79424
2020-09-13 19:09,Rubi Rose,He In His Feelings,109957
2020-09-13 19:12,Tayc,"Moi, je prouve.",190800
2020-09-13 19:16,Wale,On Chill (feat. Jeremih),214035
2020-09-13 19:21,Beyoncé,BLACK PARADE - Extended Version,316750
2020-09-13 19:24,Flo Milli,Like That Bitch,203044
2020-09-13 19:28,T-Pain,I'm Sprung,230713
2020-09-13 19:30,City Girls,Jobs,121386
2020-09-13 19:33,Sada Baby,Whole Lotta Choppas,153750
2020-09-13 19:33,Drake,War,18184
2020-09-13 19:38,Ty Bri,Too Bad,164579
2020-09-13 19:41,Rich The Kid,Money Talk (feat. YoungBoy Never Broke Again),175413
2020-09-13 19:44,Mustard,Ballin' (with Roddy Ricch),180435
2020-09-13 19:47,PARTYNEXTDOOR,BELIEVE IT,183219
2020-09-13 19:51,Drake,Toosie Slide,247059
2020-09-13 19:54,Special Only Productions,Baby Hold On,136937
2020-09-13 19:58,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),197760
2020-09-13 20:01,NLE Choppa,Walk Em Down (feat. Roddy Ricch),173288
2020-09-13 20:04,Flo Milli,In The Party,137362
2020-09-13 20:16,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),71450
2020-09-14 01:50,Richard Cheese,WAP (Lounge Version),11733
2020-09-14 17:15,Beyoncé,BLACK PARADE - Extended Version,316750
2020-09-14 17:19,Drake,Toosie Slide,247058
2020-09-14 17:21,Rich The Kid,Money Talk (feat. YoungBoy Never Broke Again),132556
2020-09-14 17:24,Quality Control,Big Rocks (Offset feat. Young Thug),144000
2020-09-14 17:27,Wale,On Chill (feat. Jeremih),214035
2020-09-14 17:29,Special Only Productions,Baby Hold On,16079
2020-09-14 17:32,Wale,On Chill (feat. Jeremih),212405
2020-09-14 17:32,Special Only Productions,Baby Hold On,373
2020-09-14 17:33,Tayc,"Moi, je prouve.",1141
2020-09-14 21:23,Roddy Ricch,Bacc Seat (feat. Ty Dolla $ign),58839
2020-09-15 00:01,Big Sean,ZTFO,1408
2020-09-15 00:06,Big Sean,ZTFO,136461
2020-09-15 00:11,Drake,Laugh Now Cry Later (feat. Lil Durk),261493
2020-09-15 00:14,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),197760
2020-09-15 00:17,Rubi Rose,He In His Feelings,189386
2020-09-15 00:20,Sada Baby,Whole Lotta Choppas,153750
2020-09-15 00:22,Ty Bri,Too Bad,164579
2020-09-15 00:26,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),190476
2020-09-15 04:19,True Crime Obsessed,149: Heidi Fleiss: The Would-Be Madam Of Crystal,9984
2020-09-15 14:11,True Crime Obsessed,149: Heidi Fleiss: The Would-Be Madam Of Crystal,1804629
2020-09-15 14:11,Alina Baraz,High,3564
2020-09-15 14:14,Alina Baraz,High,163863
2020-09-15 14:18,Daniel Caesar,We Find Love,254919
2020-09-15 14:23,Yebba,Distance,302305
2020-09-15 14:27,Jhené Aiko,Sativa,195438
2020-09-15 14:31,Jorja Smith,February 3rd,242036
2020-09-15 14:34,Masego,Navajo,194157
2020-09-15 14:36,Jorja Smith,Beautiful Little Fools,1488
2020-09-15 14:36,Raveena,If Only,2161
2020-09-15 14:36,Post Malone,I Fall Apart,1630
2020-09-15 14:36,Tory Lanez,I Sip,111393
2020-09-15 14:41,Summer Walker,Girls Need Love (with Drake) - Remix,222374
2020-09-15 14:49,Bryson Tiller,Somethin Tells Me,164174
2020-09-15 14:54,"Tyler, The Creator",Boredom (feat. Rex Orange County & Anna of the North),320720
2020-09-15 14:57,Lianne La Havas,Say a Little Prayer - Live,203574
2020-09-15 15:58,KAYTRANADA,TOGETHER,65507
2020-09-16 13:17,Bodega Boys,Ep 218: No Fitted,2368
2020-09-16 15:00,Bodega Boys,Ep 218: No Fitted,2542033
2020-09-16 19:32,Big Sean,ZTFO,2581
2020-09-16 19:34,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),8930
2020-09-16 19:34,Big Sean,ZTFO,133117
2020-09-16 19:39,Drake,Laugh Now Cry Later (feat. Lil Durk),261493
2020-09-16 19:41,Jack Harlow,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",1617
2020-09-16 19:41,Jack Harlow,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",778
2020-09-16 19:41,Saweetie,"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",10804
2020-09-16 19:41,Marshmello,Baggin',2302
2020-09-16 19:41,Tyla Yaweh,Stuntin' On You (feat. DaBaby),2757
2020-09-16 19:41,Tyla Yaweh,Stuntin' On You (feat. DaBaby),1183
2020-09-16 19:41,YBN Nahmir,Pop Like This (feat. Yo Gotti),123727
2020-09-16 19:41,Future,Patek,1445
2020-09-16 19:42,Lil Tecca,Our Time,42825
2020-09-16 19:45,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),190476
2020-09-16 19:46,T.I.,Ring (feat. Young Thug),2194
2020-09-16 19:46,Migos,Need It,4933
2020-09-16 19:46,Rich The Kid,Too Blessed,2425
2020-09-16 19:46,Tyla Yaweh,Tommy Lee (feat. SAINt JHN & Post Malone) - Remix,1615
2020-09-16 19:46,Rod Wave,Rags2Riches 2 (feat. Lil Baby),49646
2020-09-16 19:49,Pop Smoke,The Woo (feat. 50 Cent & Roddy Ricch),201600
2020-09-16 19:50,G-Eazy,Down,22753
2020-09-16 19:51,Ty Dolla $ign,Expensive (feat. Nicki Minaj),22243
2020-09-16 19:51,Big Sean,Why Would I Stop?,84389
2020-09-16 19:51,Moneybagg Yo,Said Sum,1630
2020-09-16 19:51,DaBaby,ROCKSTAR (feat. Roddy Ricch),2143
2020-09-16 19:51,LightSkinKeisha,B.R.A.T. (feat. Blac Youngsta),2084
2020-09-16 19:51,Yo Gotti,Stay Ur Distance,3518
2020-09-16 19:51,Lil Tecca,Royal Rumble,1731
2020-09-16 19:51,A$AP Ferg,Move Ya Hips (feat. Nicki Minaj & MadeinTYO),1882
2020-09-16 19:52,KBFR,Hood Baby – Remix feat. Lil Gotit,2733
2020-09-16 19:52,A Boogie Wit da Hoodie,Flood My Wrist (feat. Lil Uzi Vert),1456
2020-09-16 19:52,BRS Kash,Throat Baby (Go Baby),3371
2020-09-16 19:52,Russ,Aw Aw,1797
2020-09-16 19:52,NLE Choppa,Make Em Say (feat. Mulatto),3955
2020-09-16 19:52,NLE Choppa,Shotta Flow 5,1795
2020-09-16 19:52,Don Toliver,After Party,1945
2020-09-16 19:52,Flo Milli,In The Party,2042
2020-09-16 19:52,Chris Brown,Go Crazy,1400
2020-09-16 19:52,Young Dolph,RNB (feat. Megan Thee Stallion),1869
2020-09-16 19:52,Young Dolph,Benz,9973
2020-09-16 19:54,Mulatto,On God,113238
2020-09-16 19:57,Pop Smoke,Hello (feat. A Boogie Wit da Hoodie),190534
2020-09-16 19:58,J.I the Prince of N.Y,Love In The Club,2379
2020-09-16 19:58,Dave East,Mission,46475
2020-09-16 19:58,DaBaby,BILLBOARD BABY,1264
2020-09-16 19:59,YG,Equinox (feat. Day Sulan),1400
2020-09-16 20:00,Sheff G,Tip Toe,2434
2020-09-16 20:00,Jack Harlow,Automatic,2904
2020-09-16 20:00,Jack Harlow,Automatic,1371
2020-09-16 20:00,Travis Scott,"The Plan - From the Motion Picture ""TENET""",1657
2020-09-16 20:00,KenTheMan,I Like,84165
2020-09-16 20:00,Mulatto,In n Out (feat. City Girls),2704
2020-09-16 20:00,Trap Beckham,Back It Up (feat. Flo Milli),1194
2020-09-16 20:00,Trap Beckham,Back It Up (feat. Flo Milli),2254
2020-09-16 20:03,YBN Nahmir,I Remember,2460
2020-09-16 20:03,Tm88,War Stories,2492
2020-09-16 20:03,Blacc Zacc,Flag On The Play,1528
2020-09-16 20:03,Problem,Don't Be Mad At Me - Remix,157991
2020-09-16 20:03,Lil Mosey,Top Gone (with Lunay),1894
2020-09-16 20:05,Aminé,Woodlawn,2120
2020-09-16 20:05,Pop Smoke,Make It Rain,151651
2020-09-16 20:06,Juicy J,GAH DAMN HIGH,48572
2020-09-16 20:06,Gunna,WUNNA,3148
2020-09-16 20:06,DaBaby,GO,1730
2020-09-16 20:06,6LACK,Know My Rights (feat. Lil Baby),2051
2020-09-16 20:06,Gunna,ONE WATCH (feat. Young Thug),1920
2020-09-16 20:10,iann dior,Prospect (ft. Lil Baby),226314
2020-09-16 20:13,2 Chainz,Money Maker (feat. Lil Wayne),180213
2020-09-16 21:15,CHASE B,Cafeteria (feat. Gunna),118893
2020-09-17 00:00,Chloe x Halle,Catch Up (feat. Mike WiLL Made-It),2346
2020-09-17 00:01,Chloe x Halle,Catch Up (feat. Mike WiLL Made-It),102196
2020-09-17 00:02,Chloe x Halle,Don't Make It Harder On Me,9034
2020-09-17 00:02,Quincy Jones,I'll Be Good To You,7368
2020-09-17 00:02,Luniz,I Got 5 On It,3885
2020-09-17 00:02,LSG,My Body,2714
2020-09-17 00:28,Tamia,So Into You,253314
2020-09-17 05:53,Bodega Boys,Ep 218: No Fitted,2016746
2020-09-17 11:42,Beyoncé,BLACK PARADE - Extended Version,156167
2020-09-17 23:11,Chloe x Halle,Ungodly Hour,1344
2020-09-17 23:11,Chloe x Halle,Ungodly Hour,426
2020-09-17 23:17,Chloe x Halle,Ungodly Hour,369266
2020-09-17 23:20,Chloe x Halle,Do It,176787
2020-09-17 23:20,Chloe x Halle,Forgive Me,7091
2020-09-17 23:22,Chloe x Halle,Busy Boy,77903
2020-09-17 23:24,Destiny's Child,Dangerously In Love,15745
2020-09-17 23:24,Destiny's Child,Cater 2 U,1228
2020-09-17 23:24,PARTYNEXTDOOR,BELIEVE IT,132361
2020-09-17 23:28,Beyoncé,Rather Die Young,222480
2020-09-17 23:28,Destiny's Child,Dangerously In Love,1240
2020-09-17 23:32,Whitney Houston,It's Not Right But It's Okay,236449
2020-09-17 23:36,Whitney Houston,It's Not Right But It's Okay,2984
2020-09-17 23:36,Monica,Angel of Mine,250173
2020-09-17 23:37,Keyshia Cole,Last Night,8314
2020-09-17 23:37,Quincy Jones,I'll Be Good To You,5719
2020-09-17 23:37,Destiny's Child,"Jumpin', Jumpin'",10668
2020-09-17 23:37,Intro,Come Inside,1615
2020-09-17 23:37,Beyoncé,Rocket,2022
2020-09-17 23:37,Ciara,Body Party,2415
2020-09-18 00:11,T-Pain,Can't Believe It (feat. Lil' Wayne),3978
2020-09-18 01:09,Bodega Boys,Ep 218: No Fitted,7061
2020-09-18 03:00,The Read,Burgers in the Trap Sing McNugget,6372662
2020-09-18 21:26,The Joe Budden Podcast with Rory & Mal..,"Episode 381 | ""Swiping and Piping""",3114
2020-09-18 21:26,The Joe Budden Podcast with Rory & Mal..,"Episode 381 | ""Swiping and Piping""",5994
2020-09-18 23:19,The Joe Budden Podcast with Rory & Mal..,"Episode 381 | ""Swiping and Piping""",4636480
2020-09-18 23:20,The Joe Budden Podcast with Rory & Mal..,"Episode 381 | ""Swiping and Piping""",49667
2020-09-18 23:23,Sada Baby,Whole Lotta Choppas,1933
2020-09-18 23:23,Rubi Rose,He In His Feelings,189386
2020-09-18 23:23,Wale,On Chill (feat. Jeremih),6060
2020-09-18 23:29,Ty Bri,Too Bad,77860
2020-09-19 01:26,Ty Bri,Too Bad,113777
2020-09-19 01:29,Rubi Rose,He In His Feelings,173685
2020-09-19 01:31,Sada Baby,Whole Lotta Choppas,98963
2020-09-19 01:39,Drake,Laugh Now Cry Later (feat. Lil Durk),261492
2020-09-19 01:41,Gunna,Toast Up,2993
2020-09-19 01:41,Big Sean,ZTFO,136461
2020-09-19 01:41,Big Sean,ZTFO,1365
2020-09-19 01:44,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),190476
2020-09-19 01:47,Tayc,"Moi, je prouve.",190800
2020-09-19 01:53,T-Pain,I'm Sprung,889
2020-09-19 01:53,Beyoncé,BLACK PARADE - Extended Version,316750
2020-09-19 17:55,Justin Bieber,Holy (feat. Chance The Rapper),104874
2020-09-19 23:58,Justin Bieber,Holy (feat. Chance The Rapper),835
2020-09-20 00:01,Drake,Laugh Now Cry Later (feat. Lil Durk),180628
2020-09-20 00:04,Big Sean,ZTFO,136461
2020-09-20 00:07,Wale,On Chill (feat. Jeremih),214035
2020-09-20 00:17,Gunna,Who You Foolin,151539
2020-09-20 00:31,The Gap Band,"Outstanding - Original 12"" Mix",376640
2020-09-20 00:34,Gunna,SKYBOX,178093
2020-09-20 00:37,Lil Yachty,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),206702
2020-09-20 00:40,Roddy Ricch,Bacc Seat (feat. Ty Dolla $ign),172320
2020-09-20 00:41,Quality Control,Big Rocks (Offset feat. Young Thug),51686
2020-09-20 08:13,The Joe Budden Podcast with Rory & Mal..,"Episode 381 | ""Swiping and Piping""",4021469
2020-09-20 15:44,The Joe Budden Podcast with Rory & Mal..,"Episode 382 | ""Thank You""",3403033
2020-09-20 16:34,The Joe Budden Podcast with Rory & Mal..,"Episode 382 | ""Thank You""",2667336
2020-09-20 16:34,The Joe Budden Podcast with Rory & Mal..,"Episode 382 | ""Thank You""",6710
2020-09-20 16:36,Shy Glizzy,Feel The Vibe (feat. Meek Mill),3379
2020-09-20 16:36,Big Sean,ZTFO,136461
2020-09-20 16:37,Lil Tecca,Our Time,1021
2020-09-20 16:37,Saweetie,"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",1578
2020-09-20 16:38,G-Eazy,Down,1555
2020-09-20 16:38,T.I.,Ring (feat. Young Thug),1091
2020-09-20 16:38,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),59396
2020-09-20 16:38,Smoke DZA,Santos Party House,812
2020-09-20 16:38,Lil Baby,We Paid (feat. 42 Dugg),1950
2020-09-20 16:38,Ty Dolla $ign,Expensive (feat. Nicki Minaj),325
2020-09-20 16:38,Tyla Yaweh,Stuntin' On You (feat. DaBaby),1695
2020-09-20 16:38,Shy Glizzy,Right Or Wrong (feat. Lil Uzi Vert),2763
2020-09-20 16:38,Migos,Need It,2484
2020-09-20 16:38,Big Sean,Why Would I Stop?,1160
2020-09-20 16:38,DaBaby,ROCKSTAR (feat. Roddy Ricch),1369
2020-09-20 16:38,LightSkinKeisha,B.R.A.T. (feat. Blac Youngsta),1996
2020-09-20 16:38,DJ Khaled,POPSTAR (feat. Drake),27678
2020-09-20 16:38,Future,Patek,1114
2020-09-20 16:43,Drake,Laugh Now Cry Later (feat. Lil Durk),261492
